,time,position,velocity
109,0.21746087074279785,"[-0.96493764  0.55746768 -0.16193759 -1.68194117  0.10032288  2.21811279
 -0.37655998]","[ 0.00037996  0.00016988  0.00208971 -0.00131614 -0.00021461 -0.00060556
 -0.00117431]"
110,0.21952176094055176,"[-0.96493678  0.55746434 -0.16194119 -1.68193902  0.10032355  2.21811454
 -0.37656207]","[ 1.68869644e-04 -1.03812308e-03  5.26618664e-04 -3.37476388e-04
  4.02533300e-05  1.26460012e-04 -3.63675281e-04]"
111,0.22163081169128418,"[-0.96493501  0.55746601 -0.16194023 -1.68193565  0.10032615  2.21811457
 -0.37655542]","[ 0.00044626 -0.00027578  0.00079086  0.00077803 -0.00018556  0.00013532
  0.00055044]"
112,0.22373628616333008,"[-0.964935    0.55746963 -0.16194127 -1.68193899  0.1003265   2.21811458
 -0.37655784]","[ 1.98338286e-04  8.98251222e-04 -1.97125495e-05 -3.96622512e-04
 -1.50288019e-04 -1.89756039e-05  5.61120083e-04]"
113,0.22568249702453613,"[-0.96492971  0.55746963 -0.1619412  -1.68194094  0.10032654  2.218116
 -0.37655543]","[ 1.66578421e-03  3.99222765e-04 -4.10903098e-04 -8.25889947e-04
 -6.67946751e-05  6.24523574e-04  2.49386704e-04]"
114,0.22756028175354004,"[-0.96493333  0.55747297 -0.16194286 -1.68194094  0.10032654  2.21811529
 -0.37655714]","[ 1.21668593e-04  1.29105624e-03 -7.39435551e-04 -7.69203787e-04
 -1.76623010e-04  1.19326739e-04 -4.74006670e-05]"
115,0.22968339920043945,"[-0.96492971  0.55747297 -0.16193757 -1.68194163  0.10032361  2.21811458
 -0.37655709]","[ 0.00104396  0.00134715  0.00106339 -0.00074401  0.00036231 -0.00010521
 -0.00010019]"
116,0.23175501823425293,"[-0.96493138  0.55746963 -0.1619359  -1.68194544  0.10032562  2.21811458
 -0.37655922]","[ 9.27755185e-05 -5.14889367e-04  1.24596854e-03 -8.87482990e-04
  2.78752667e-06 -4.67578612e-05 -9.93963146e-04]"
117,0.23361873626708984,"[-0.96493333  0.55746963 -0.16193952 -1.68194125  0.10032637  2.21811458
 -0.37655851]","[-6.08380380e-04 -6.00047686e-04 -2.50520137e-04 -2.39766831e-04
 -2.02211620e-04  5.83383753e-05 -6.00000692e-04]"
118,0.2356581687927246,"[-0.96492852  0.55746963 -0.16193757 -1.68193971  0.10032262  2.21811458
 -0.37656028]","[-2.29193014e-05 -4.52291845e-04  1.36129696e-04  5.43050945e-04
 -3.95047612e-04  1.05047814e-04 -2.66666974e-04]"
119,0.23761725425720215,"[-0.96492486  0.55747177 -0.16193952 -1.68194183  0.1003268   2.21811458
 -0.37655602]","[ 7.32229579e-04 -2.01018598e-04 -5.89111857e-04  4.57893978e-04
  1.86113098e-04  4.66879172e-05  2.77079580e-04]"
120,0.2397162914276123,"[-0.96492721  0.55747154 -0.16193423 -1.68194459  0.10032579  2.21811423
 -0.3765557 ]","[-4.47914564e-04  9.62623850e-05  1.09926560e-03 -1.15758744e-03
 -3.58092529e-04  9.98698324e-05  4.39625068e-04]"
121,0.2417583465576172,"[-0.96492296  0.55747132 -0.16193378 -1.68194638  0.10032289  2.21811446
 -0.37655424]","[ 1.19295674e-03  4.27832822e-05  1.17356381e-04 -7.00087282e-04
  5.56010923e-05 -1.13852702e-04  1.06570504e-03]"
122,0.24359488487243652,"[-0.96492483  0.55747202 -0.16193116 -1.68194727  0.10032181  2.21811067
 -0.37655637]","[ 9.71270329e-05 -1.66589192e-04  6.08967555e-04 -4.96753883e-04
 -2.57858571e-04 -2.87960142e-04  3.94527128e-04]"
123,0.2455005645751953,"[-0.96492121  0.55747472 -0.16193273 -1.6819457   0.10032176  2.21811422
 -0.37655709]","[ 1.24959347e-03  6.68376295e-04 -2.86156917e-04 -3.51755176e-05
 -1.14603809e-04  3.02570088e-05 -1.41133198e-04]"
124,0.24756336212158203,"[-0.9649212   0.55747131 -0.16193271 -1.68194462  0.10032424  2.21811419
 -0.3765578 ]","[ 0.00095752 -0.00081657 -0.00031278 -0.00057245 -0.00043523  0.00032993
 -0.00061656]"
125,0.24950623512268066,"[-0.96492482  0.55747464 -0.16193271 -1.68194707  0.10032591  2.21811445
 -0.37655709]","[-7.80862856e-04  5.65100910e-04 -1.39015069e-04 -8.42166177e-04
  1.00437217e-04 -9.07250977e-05 -4.32267469e-04]"
126,0.25157880783081055,"[-0.9649191   0.55747464 -0.16193104 -1.68194735  0.10032276  2.21811314
 -0.37655957]","[ 8.59375737e-04  2.51155960e-04 -9.27203316e-05 -9.62042027e-04
 -3.44808839e-05 -4.35920501e-04 -2.71238522e-04]"
127,0.25348401069641113,"[-0.96492054  0.55747511 -0.16193104 -1.68194403  0.10032667  2.21811211
 -0.37655744]","[-5.77009145e-04 -2.59583097e-04 -4.12090363e-05  5.00445685e-04
  5.24920030e-05  4.39214731e-04 -2.78789748e-04]"
128,0.2559080123901367,"[-0.96491689  0.55747702 -0.16192909 -1.68194197  0.10032197  2.21811422
 -0.37655534]","[ 7.64373403e-04  2.55837703e-04  4.14760835e-04  5.93628273e-04
 -7.00049851e-04 -4.21523938e-05  9.04648856e-04]"
129,0.25755739212036133,"[-0.96491618  0.55747657 -0.16192909 -1.68194508  0.10032573  2.21811525
 -0.37655614]","[ 0.00033972  0.00104173  0.00040088 -0.00066419  0.00011837  0.0001395
  0.00063943]"
130,0.2597005367279053,"[-0.96491611  0.55747467 -0.16192909 -1.68194712  0.1003238   2.21811386
 -0.37655935]","[ 1.50987339e-04  9.17811722e-05 -7.43681493e-06 -2.95193392e-04
  1.99546882e-04 -2.54476412e-04 -6.65246831e-04]"
131,0.2615680694580078,"[-0.9649161   0.55747297 -0.16192625 -1.68194568  0.10032704  2.21811386
 -0.3765571 ]","[-1.18498500e-04 -8.87228287e-04 -3.30525108e-06  5.44069209e-05
  4.50377318e-04 -2.71339921e-04  9.99329768e-05]"
132,0.26358866691589355,"[-0.9649161   0.55747464 -0.16192497 -1.68194404  0.10032345  2.21811458
 -0.3765578 ]","[-5.26660000e-05 -3.94323683e-04  1.84134983e-04  5.80992806e-04
  2.11470504e-04  3.76437734e-05 -4.30303226e-04]"
133,0.2656106948852539,"[-0.96491443  0.55747464 -0.16192263 -1.68194571  0.10032312  2.21811458
 -0.37655744]","[ 3.47800857e-04 -3.60858954e-04  8.24253706e-04  7.26150408e-05
  2.40923378e-04  1.67305659e-05  4.61130629e-05]"
134,0.2675964832305908,"[-0.9649161   0.55747297 -0.1619259  -1.68194571  0.10032415  2.21811281
 -0.37655436]","[-2.16629809e-04 -9.02797693e-04 -7.47288923e-04  4.34415317e-04
  3.92602165e-05 -3.09042781e-04  7.32571518e-04]"
135,0.27141261100769043,"[-0.96491228  0.55747583 -0.16192422 -1.68194571  0.10032605  2.21811528
 -0.37655424]","[ 3.44365815e-03 -4.25802387e-04  2.02972676e-04  1.33348166e-03
 -8.51790840e-05  3.25761675e-04  5.84259079e-04]"
136,0.2724325656890869,"[-0.96491324  0.55747392 -0.16192255 -1.68194738  0.10032679  2.21811386
 -0.3765578 ]","[ 2.00028214e-03 -2.83868258e-04  6.92127069e-04  3.32175820e-04
 -5.67860560e-05 -2.57543432e-04 -7.97288652e-04]"
137,0.273571252822876,"[-0.96491347  0.55747329 -0.16192422 -1.68194738  0.10032774  2.21811458
 -0.37655566]","[ 2.08632488e-03 -1.89245505e-04 -9.53939056e-05  2.21450547e-04
  1.99501570e-04  6.56633199e-05  1.80551055e-04]"
138,0.27561450004577637,"[-0.96491313  0.55747133 -0.16192255 -1.68194404  0.10032466  2.21811352
 -0.37656029]","[ 5.78684513e-04 -4.55317081e-04  5.14414660e-04  1.02644238e-03
  1.67787012e-04 -4.99359493e-05 -8.69190851e-04]"
139,0.27753567695617676,"[-0.96491171  0.55747345 -0.16192422 -1.68194571  0.10032228  2.21811375
 -0.3765604 ]","[ 1.70449054e-03 -1.67591633e-05 -3.28183214e-04 -1.00615336e-04
 -4.56659910e-04 -2.59552696e-04  9.29119025e-06]"
140,0.2795705795288086,"[-0.96491145  0.55747321 -0.16192422 -1.68194571  0.10032676  2.21811528
 -0.37655674]","[ 2.66628143e-04  7.34967419e-04 -1.45859206e-04  1.40886057e-04
  1.58729855e-04  3.59361128e-04  8.32490649e-05]"
141,0.2815423011779785,"[-0.96490762  0.55747299 -0.16192255 -1.68194042  0.10032224  2.21811529
 -0.37655641]","[ 1.36198971e-03  9.14398135e-04  4.91985638e-04  1.82585387e-03
 -6.50870785e-05  3.17955351e-04 -1.21239710e-04]"
142,0.2836129665374756,"[-0.96491121  0.5574684  -0.16192422 -1.68194209  0.10032739  2.21811458
 -0.37655495]","[ 7.49642358e-06 -1.35683868e-03 -3.38151668e-04  6.56820623e-04
  1.97128544e-04 -9.60454517e-05  3.41713920e-04]"
143,0.2855045795440674,"[-0.96490759  0.55747138 -0.16192255 -1.68194209  0.10032391  2.21811529
 -0.37655602]","[ 1.22148442e-03  2.01244519e-04  4.06522321e-04  5.08458258e-04
 -7.06266078e-05  1.15552427e-04  5.47471088e-04]"
144,0.28766965866088867,"[-0.96490759  0.55747178 -0.16192184 -1.68194571  0.10032512  2.21811352
 -0.37655436]","[ 9.51620244e-04 -2.81765960e-04  3.66280571e-04 -7.63906466e-04
 -1.67023284e-04 -2.77630130e-05  7.18038366e-04]"
145,0.28969287872314453,"[-0.96490759  0.55746625 -0.16192414 -1.68194571  0.10032452  2.21811446
 -0.37655425]","[ 8.28794722e-04 -1.33165521e-03 -3.94020587e-04 -3.39513985e-04
  2.19640404e-04 -9.14587639e-05  4.77367456e-04]"
146,0.29175424575805664,"[-0.96490759  0.5574677  -0.16192041 -1.68194404  0.1003275   2.21811385
 -0.3765578 ]","[ 9.58186274e-04 -4.37176774e-04 -2.04502742e-05  2.20312863e-04
  1.76737604e-04 -2.78007280e-04 -6.58152803e-04]"
147,0.2936277389526367,"[-0.96490759  0.55747178 -0.16192231 -1.68194571  0.10032605  2.21811529
 -0.37655886]","[ 8.29176534e-04  4.55313155e-04  1.76514973e-04 -6.75433105e-04
 -7.96892476e-05  1.92919797e-04 -1.17413128e-03]"
148,0.2956845760345459,"[-0.96490759  0.55746987 -0.16191986 -1.68194404  0.10032384  2.21811211
 -0.37655578]","[ 1.83579296e-04  6.04503368e-04  9.13669027e-04  7.10154768e-05
  3.23993969e-05  7.24805269e-03 -2.05357537e-04]"
149,0.2976040840148926,"[-0.96490954  0.5574677  -0.16192414 -1.68194404  0.1003275   2.2181128
 -0.37655425]","[-0.00056765  0.0002068  -0.00058381 -0.00037058  0.00031958  0.00333615
  0.00030433]"
150,0.29960107803344727,"[-0.96490548  0.55746963 -0.16191971 -1.68194209  0.1003265   2.21811454
 -0.37655424]","[ 0.000181    0.00074153  0.00011174  0.00048491 -0.00021966  0.00218521
  0.00045174]"
151,0.3016190528869629,"[-0.96490817  0.55746815 -0.16192107 -1.68194209  0.10032609  2.21811457
 -0.37655921]","[-1.31147000e-03 -6.60321190e-04 -3.21547694e-04  2.99124294e-05
  3.80086790e-05  1.23282941e-03  3.59010660e-04]"
152,0.30358076095581055,"[-0.96490444  0.55746458 -0.16191742 -1.68194209  0.10032643  2.21811458
 -0.3765597 ]","[ 2.21474485e-04 -6.64684052e-04  8.77911825e-04  1.32944131e-05
 -1.18740934e-04  6.15969547e-04 -8.68995117e-04]"
153,0.30559825897216797,"[-0.96490109  0.55746341 -0.16192103 -1.6819414   0.10032714  2.21811458
 -0.37656247]","[ 1.42863218e-03 -6.66623102e-04 -5.99704881e-04  5.90862803e-06
  3.74028498e-06  3.56544561e-04 -7.81818287e-04]"
154,0.30780696868896484,"[-0.96490443  0.55746275 -0.16191741 -1.681937    0.10032264  2.21811458
 -0.37655816]","[-0.00029305 -0.00029628  0.00075429  0.00167306 -0.00051827  0.00020503
 -0.00042659]"
155,0.3095676898956299,"[-0.96490057  0.55746268 -0.16191741 -1.68194041  0.10032619  2.21811458
 -0.37655499]","[-1.61167283e-04 -6.88490589e-04  1.49634420e-04 -1.84436848e-04
 -1.39918328e-04  3.81961981e-05  6.80718587e-04]"
156,0.3115549087524414,"[-0.96489793  0.55746601 -0.16191574 -1.68194209  0.10032712  2.21811069
 -0.37655815]","[ 0.00048519  0.00062202  0.00062332 -0.00023664  0.00014126 -0.00028477
  0.00061902]"
157,0.31349825859069824,"[-0.96489587  0.55746768 -0.16191193 -1.68193973  0.10032228  2.21811494
 -0.37655779]","[ 6.48719093e-04  1.01887109e-03  6.48237363e-04  6.68175747e-04
 -7.28494152e-05  2.77321444e-04  9.87196904e-04]"
158,0.3156106472015381,"[-0.96489781  0.55746768 -0.16191699 -1.68194034  0.10032288  2.21811596
 -0.37655677]","[-3.61292253e-04  8.24039564e-04 -1.10392438e-03  4.82570983e-04
 -3.23775179e-05  4.44394214e-04  2.01395239e-04]"
159,0.31758546829223633,"[-0.96489376  0.55746601 -0.16191096 -1.681935    0.10032675  2.21811423
 -0.37655855]","[ 3.44806179e-03  3.66239806e-04  2.82716873e-04  1.14249591e-03
  1.89060513e-04  4.18914240e-05 -7.01687475e-04]"
160,0.31960630416870117,"[-0.96489644  0.55746267 -0.16191255 -1.68193852  0.10032392  2.21811128
 -0.37655709]","[ 2.98797091e-04 -7.65246672e-04 -4.31160008e-04  1.36567993e-04
  8.40268946e-05 -2.17265555e-04 -3.11861100e-04]"
161,0.3214864730834961,"[-0.9648891   0.55746434 -0.16191254 -1.68194039  0.10032299  2.21811386
 -0.37655744]","[ 2.35438587e-03 -1.54505648e-04 -3.77230654e-04 -1.24907098e-04
 -1.91687471e-05  6.25064988e-05 -2.17724580e-04]"
162,0.32445240020751953,"[-0.96488628  0.557461   -0.16190608 -1.68194042  0.10032667  2.2181131
 -0.37655997]","[ 0.00145276 -0.00128314  0.00082656  0.00036513  0.00028819 -0.00056119
 -0.0016469 ]"
163,0.32554197311401367,"[-0.96488437  0.557461   -0.1619078  -1.68194209  0.10032615  2.21811385
 -0.37655354]","[ 1.56064559e-03 -8.55426229e-04 -9.85744728e-05 -3.13390315e-04
 -2.48680565e-04 -1.36631327e-04  1.03829461e-03]"
164,0.32747364044189453,"[-0.96488379  0.55746267 -0.16190574 -1.68194209  0.10032579  2.21811529
 -0.376561  ]","[ 0.00057648 -0.00038019  0.00038927 -0.00013928 -0.00034788  0.00033502
 -0.00025061]"
165,0.3294951915740967,"[-0.96488354  0.55746815 -0.16190555 -1.68194042  0.10032609  2.21811458
 -0.37656064]","[ 9.17217433e-05  7.59046837e-04 -6.62211223e-04  1.23699724e-04
  6.01383781e-05 -8.83777178e-05 -4.27861904e-04]"
166,0.3316776752471924,"[-0.96488065  0.55746458 -0.16190337 -1.68194002  0.10032323  2.21811529
 -0.37655867]","[-0.00031857 -0.00021946  0.00013876 -0.00031623 -0.00025584  0.00011901
 -0.00011104]"
167,0.3335700035095215,"[-0.96487795  0.55746603 -0.16190263 -1.68194186  0.10032359  2.21811458
 -0.37655782]","[ 6.38444200e-04  4.59275151e-04  6.16710504e-05  7.59911756e-05
  1.68862612e-04 -1.84440647e-04 -4.93516440e-05]"
168,0.33555006980895996,"[-0.96487934  0.55746601 -0.16189803 -1.68194206  0.10032437  2.21811458
 -0.37655495]","[-9.18915516e-04 -1.98019676e-04  2.75709035e-03  3.37738558e-05
 -2.97942572e-04 -8.19588376e-05  5.31903465e-04]"
169,0.3375260829925537,"[-0.96487311  0.55746768 -0.16189604 -1.68194209  0.10032212  2.21811458
 -0.37655495]","[ 1.14040651e-03  2.83199223e-04  2.06061628e-03 -3.56197365e-04
  2.58203733e-05 -3.64178346e-05  8.69358808e-04]"
170,0.3398420810699463,"[-0.96487348  0.55746768 -0.16189934 -1.68194404  0.10032241  2.21811458
 -0.37655495]","[ 2.11020849e-03 -9.06716599e-05 -4.11770958e-05 -9.93527868e-04
  6.79897550e-05 -1.61810268e-05  7.02860280e-04]"
171,0.3416147232055664,"[-0.96487104  0.55746601 -0.16189387 -1.68194209  0.10032734  2.21811386
 -0.37655566]","[ 0.00084412 -0.00041151  0.00081221  0.00039365  0.00018846 -0.00032367
  0.0003915 ]"
172,0.34354519844055176,"[-0.9648684   0.55746434 -0.1618946  -1.68194002  0.10032462  2.21811386
 -0.37655922]","[ 0.00130459 -0.0007397   0.00338295  0.0005771   0.00016288 -0.00022297
 -0.00093367]"
173,0.3454132080078125,"[-0.96486376  0.55746768 -0.16189067 -1.68194019  0.10032679  2.21811281
 -0.37655709]","[ 1.41002264e-03  7.84866694e-04  2.64664570e-03  1.02983772e-03
 -1.80320994e-05 -1.78216770e-04 -1.77607358e-04]"
174,0.34747958183288574,"[-0.96486391  0.55746601 -0.16189305 -1.68194401  0.10032712  2.21811375
 -0.37655424]","[ 1.50180767e-04 -2.07982310e-04  4.73658549e-04 -3.46578278e-04
 -8.01426640e-06 -7.92069851e-05  7.12259867e-04]"
175,0.3494985103607178,"[-0.96486145  0.55746267 -0.16189082 -1.68194042  0.10032263  2.21811456
 -0.37655602]","[-0.00027668 -0.00083485  0.00015169  0.00105239 -0.00044437  0.00012304
  0.00023744]"
176,0.3515357971191406,"[-0.96486195  0.55746434 -0.1618889  -1.68194209  0.10032441  2.21811458
 -0.37655283]","[-9.11629645e-04 -1.85441580e-04  6.95546623e-04  9.65214122e-05
 -4.91371356e-04  5.46830161e-05  1.16799285e-03]"
177,0.3535470962524414,"[-0.96485874  0.55746434 -0.16189178 -1.68194209  0.1003238   2.21811386
 -0.3765571 ]","[-3.96379798e-04 -2.68022464e-04 -2.69433271e-04 -1.42705578e-04
 -3.63394173e-06 -1.33935648e-04 -5.32053091e-04]"
178,0.35582709312438965,"[-0.96485389  0.55746601 -0.16188975 -1.68194209  0.10032385  2.21811458
 -0.37656135]","[-0.00020216  0.00043769  0.00055243  0.00015311  0.00050701  0.00025695
 -0.00015735]"
179,0.35774993896484375,"[-0.9648524   0.55746267 -0.16188903 -1.68193973  0.10032603  2.21811529
 -0.37656218]","[ 1.66446482e-03 -9.19094634e-04  7.26132352e-05  4.39258314e-04
 -2.04168336e-04  2.72440067e-04 -7.82009442e-04]"
180,0.359621524810791,"[-0.96484749  0.55746267 -0.16189045 -1.68194201  0.1003271   2.21811352
 -0.37655465]","[ 1.38504723e-03 -4.08486504e-04 -9.50475785e-04 -1.75982050e-04
 -3.42274493e-05  4.19648421e-05  5.22756365e-04]"
181,0.3615384101867676,"[-0.96484316  0.55746267 -0.16188658 -1.68193874  0.10032467  2.21811517
 -0.37655428]","[ 0.00272593 -0.00018155  0.0006024   0.00103541  0.00014303  0.00025601
  0.00054881]"
182,0.36360740661621094,"[-0.9648404   0.55746267 -0.1618885  -1.68193806  0.10032619  2.21811528
 -0.37655673]","[ 0.0035246   0.00010492  0.00020813  0.00083139 -0.00037724  0.0001929
  0.00024392]"
183,0.3653879165649414,"[-0.96483401  0.557461   -0.16188803 -1.68194201  0.10032605  2.21811458
 -0.37655436]","[ 1.95703778e-03  7.75630159e-05  1.89543231e-03 -5.58513236e-04
 -3.20293703e-05  6.61451991e-06  9.78723969e-04]"
184,0.36748242378234863,"[-0.96483123  0.55745933 -0.16189355 -1.68194334  0.10032252  2.21811458
 -0.3765603 ]","[-1.25443482e-05 -3.36735516e-04 -8.48659282e-05 -1.08344603e-03
 -3.87227897e-04  2.93978811e-06 -3.97294514e-05]"
185,0.3694577217102051,"[-0.96482654  0.55745738 -0.16188968 -1.68194201  0.10032192  2.21811529
 -0.37656029]","[-0.00019448 -0.00021153  0.00055238 -0.00023406 -0.00030773  0.00031779
 -0.00128357]"
186,0.3714759349822998,"[-0.96481801  0.55745404 -0.16189089 -1.68193933  0.10032664  2.21811386
 -0.37655641]","[ 2.01709659e-04 -1.02203246e-03  1.48220398e-04 -4.75234453e-04
  6.66794239e-05 -2.54360385e-04  6.24808436e-05]"
187,0.37368154525756836,"[-0.96481232  0.55745404 -0.16189535 -1.68193844  0.10032462  2.21811458
 -0.37655887]","[-0.00022388 -0.00026863 -0.00127647  0.0005312   0.00026699  0.00012431
 -0.00060519]"
188,0.3758244514465332,"[-0.96480707  0.55744783 -0.16189907 -1.68193665  0.10032512  2.21811458
 -0.37655542]","[ 3.01008314e-03 -8.61808232e-04 -1.93140479e-03  5.04851820e-05
 -1.75208868e-04  1.34368483e-04  7.59583005e-04]"
189,0.37747621536254883,"[-0.96480012  0.55745038 -0.16189713 -1.6819349   0.100327    2.2181114
 -0.37655757]","[ 4.51103946e-03 -3.83025881e-04 -4.09606495e-04  1.22886375e-03
 -2.13565743e-05 -1.94003210e-05  8.91429976e-04]"
190,0.3795797824859619,"[-0.96479397  0.55744704 -0.16189713 -1.6819351   0.10032785  2.21811104
 -0.37655959]","[ 5.29863508e-03 -6.03309687e-04  4.33329645e-05  7.62699650e-04
  2.27867130e-04  2.28736576e-04 -9.48842898e-04]"
191,0.38150739669799805,"[-0.96478653  0.55744831 -0.16189713 -1.68193444  0.10032396  2.2181149
 -0.37655891]","[ 0.00361164  0.00056708 -0.00016137  0.00033898 -0.00013608  0.0002599
 -0.00034259]"
192,0.3836503028869629,"[-0.96478433  0.55744151 -0.16189713 -1.6819323   0.10032645  2.21811382
 -0.37655721]","[ 1.51357836e-03 -9.23456214e-04 -6.89227194e-05 -3.49472630e-05
  9.77572225e-05 -2.80087126e-04 -2.31381117e-04]"
193,0.3855738639831543,"[-0.96477529  0.55743896 -0.16189546 -1.68193607  0.100327    2.21811457
 -0.37655923]","[ 0.00225681 -0.00115284  0.00015655 -0.00044861 -0.00011479 -0.00012448
  0.000451  ]"
194,0.387615442276001,"[-0.96477546  0.557441   -0.16189308 -1.68193697  0.10032714  2.21811458
 -0.37655471]","[ 9.02534182e-05 -5.12373742e-04  2.25130953e-04 -7.87127318e-04
  9.59179808e-05 -1.34445499e-04  8.33402277e-04]"
195,0.3896968364715576,"[-0.96476907  0.55743574 -0.16189176 -1.68193069  0.10032787  2.21811386
 -0.3765582 ]","[ 0.00164759 -0.00115574  0.00075017  0.00085659  0.00034781 -0.00029711
 -0.00026256]"
196,0.3917076587677002,"[-0.96476775  0.5574372  -0.16189112 -1.68193109  0.10032716  2.21811386
 -0.37655863]","[ 2.09636376e-04  4.31490261e-05  5.50227001e-04  1.95103364e-04
  6.41579885e-05 -1.32049998e-04 -5.12289863e-04]"
197,0.3936746120452881,"[-0.96476462  0.55743022 -0.16189086 -1.68193475  0.10032335  2.21811386
 -0.37655924]","[-0.00028974 -0.00211527 -0.00040491 -0.00071757 -0.00025406 -0.00021693
 -0.00093976]"
198,0.3956320285797119,"[-0.96475973  0.55743189 -0.16189275 -1.68193212  0.1003268   2.21811386
 -0.37655709]","[ 4.38855378e-04 -2.86918760e-03  1.91336121e-04  1.14155374e-04
  2.27201222e-05 -1.75532172e-04 -2.59432353e-04]"
199,0.3976285457611084,"[-0.96475528  0.55742784 -0.16189321 -1.68193037  0.10032524  2.21811034
 -0.37655495]","[ 3.40672266e-03 -2.66037878e-03 -4.71723826e-04  6.07547673e-04
  3.03970807e-04  8.02249952e-05  6.75893202e-04]"
200,0.39958930015563965,"[-0.96475413  0.55742847 -0.16189088 -1.68192869  0.10032325  2.21811022
 -0.37655495]","[ 1.36428127e-03 -1.33514329e-03  9.96798903e-04  4.24691175e-04
  7.85841027e-05 -4.34640936e-05  2.21277332e-04]"
201,0.4016404151916504,"[-0.96474903  0.55742476 -0.16188889 -1.68192869  0.10032603  2.21811417
 -0.37655424]","[ 0.00119876 -0.00123613  0.00044304  0.00055996 -0.00032676  0.00013892
  0.0007313 ]"
202,0.40366101264953613,"[-0.96474993  0.55742383 -0.16189151 -1.68192869  0.10032649  2.21811382
 -0.37655637]","[-2.72088228e-05 -5.97724081e-04  1.96914431e-04  4.34474918e-04
 -2.13045083e-04 -1.75615866e-04  8.76644620e-05]"
